x,y,z,px,py,pz,phi,theta,charge
-2.579558,-0.262152,20.000000,3.966408,4.266370,-7.768388,0.821817,2.498172,1.000000
2.810786,-0.380894,20.000000,0.119848,0.561368,-0.567579,1.360462,2.350553,1.000000
3.982752,-1.394921,20.000000,0.288793,7.295919,-6.645139,1.531234,2.309158,-1.000000
-4.855978,2.041299,20.000000,3.402031,0.700776,-6.041216,0.203146,2.619789,-1.000000
-0.540862,0.210325,20.000000,-0.168722,-0.521850,-0.367645,4.399682,2.161337,1.000000
4.857865,-3.695317,20.000000,0.288541,-0.345893,-1.392619,5.407633,2.828764,1.000000
3.423668,4.764428,20.000000,1.828062,1.098376,-1.752495,0.541038,2.258654,-1.000000
0.228151,3.023921,20.000000,0.372998,-0.872237,-0.912326,5.116489,2.336681,1.000000
2.749466,-1.450601,20.000000,0.688638,0.502394,-2.068166,0.630282,2.750645,-1.000000
-0.976208,-2.968744,20.000000,-5.123211,8.427607,-31.168919,2.117010,2.835135,1.000000
2.844318,-3.806491,20.000000,-2.777184,-0.580560,-2.266440,3.347671,2.244820,1.000000
-4.546171,1.977622,20.000000,4.227691,3.377897,-11.792067,0.674127,2.711359,1.000000
-4.041399,-4.034295,20.000000,2.169430,-3.964567,-2.637278,5.213084,2.099038,-1.000000
0.614365,-2.794157,20.000000,-8.016573,-6.221031,-4.113999,3.801540,1.955975,1.000000
4.720984,3.367628,20.000000,0.605262,2.849041,-2.261429,1.361465,2.230995,-1.000000
0.832401,-3.768896,20.000000,-0.003301,-0.160578,-0.554611,4.691837,2.859710,1.000000
3.885961,3.992365,20.000000,-0.363015,-1.130367,-1.360983,4.401645,2.424276,1.000000
4.935204,0.395899,20.000000,-0.738850,1.240530,-2.118601,2.107969,2.543371,1.000000
3.278038,-1.116065,20.000000,-5.150969,-2.205777,-6.403484,3.546192,2.422733,1.000000
-3.601692,-0.470195,20.000000,0.803055,0.655079,-1.507182,0.684261,2.539231,-1.000000
0.228570,0.799894,20.000000,-0.193666,0.178233,-0.483869,2.397671,2.643409,1.000000
-0.524794,4.685250,20.000000,3.732412,2.744166,-6.104359,0.633978,2.492415,1.000000
1.717057,0.428127,20.000000,0.277453,0.166124,-0.784315,0.539496,2.750516,1.000000
0.463685,3.291909,20.000000,-0.019539,0.021684,-0.233905,2.304211,3.017449,-1.000000
-3.622028,3.791347,20.000000,0.631501,5.779475,-2.683809,1.461962,2.003273,1.000000
4.097752,0.781573,20.000000,3.581197,0.500783,-1.498400,0.138936,1.963634,1.000000
2.040174,1.273055,20.000000,0.142314,-0.457219,-1.419942,5.014145,2.816334,-1.000000
1.581016,-3.881687,20.000000,0.059375,-0.301946,-0.867858,4.906553,2.800840,1.000000
0.737412,2.903663,20.000000,0.732678,-3.356918,-4.437497,4.927278,2.482721,-1.000000
-2.087495,-4.746229,20.000000,-0.187051,-0.614692,-0.287934,4.416991,1.992095,-1.000000
-1.305353,3.002415,20.000000,-0.037645,-0.081214,-0.663599,4.278342,3.007510,1.000000
0.883812,0.489083,20.000000,3.761514,-3.879483,-4.968626,5.482349,2.314278,1.000000
-0.047549,4.842900,20.000000,0.434743,0.658175,-3.753863,0.987056,2.934477,1.000000
-1.330957,-3.602589,20.000000,0.137029,-0.934837,-1.036798,4.857933,2.402573,1.000000
-4.177710,0.695160,20.000000,-0.402037,-5.156256,-12.734207,4.634576,2.755802,1.000000
1.231658,1.882982,20.000000,0.020849,-0.076174,-0.061265,4.979546,2.230569,1.000000
-0.528812,3.093145,20.000000,0.458729,-2.137590,-2.618552,4.923784,2.445924,-1.000000
2.650362,-1.233414,20.000000,-0.078140,-0.065703,-0.231667,3.840745,2.726514,1.000000
0.528999,0.363000,20.000000,0.981900,0.138142,-1.956283,0.139771,2.672469,1.000000
-1.196564,1.659052,20.000000,0.517052,-1.593532,-3.431010,5.026141,2.687359,1.000000
3.168890,-2.534596,20.000000,1.647684,-5.100172,-11.719515,5.024869,2.712657,-1.000000
-0.098434,0.354948,20.000000,0.030089,0.090065,-0.151098,1.248375,2.580512,1.000000
-1.751083,-1.349422,20.000000,-0.002521,-0.002316,-0.026771,3.884566,3.014407,1.000000
-2.330964,-3.400903,20.000000,-1.296812,0.958002,-1.692856,2.505340,2.380565,-1.000000
1.648595,1.186368,20.000000,-0.560190,0.209659,-1.664951,2.783467,2.796699,-1.000000
-0.913693,0.134369,20.000000,2.996721,0.588165,-1.697742,0.193806,2.078178,-1.000000
-0.563836,1.507838,20.000000,0.008257,0.046826,-0.231389,1.396258,2.938923,1.000000
3.943380,4.340931,20.000000,1.574801,0.033022,-2.392833,0.020966,2.559421,-1.000000
2.525279,0.394144,20.000000,-0.493597,0.048992,-0.779452,3.042662,2.574857,-1.000000
-0.363997,0.915226,20.000000,-1.109503,-0.172483,-3.273856,3.295817,2.811195,-1.000000
2.242029,1.910115,20.000000,-0.008566,0.069389,-0.378602,1.693622,2.958981,-1.000000
2.971155,0.042680,20.000000,2.528461,-4.856173,-1.456115,5.192435,1.830737,1.000000
-4.750094,-2.905695,20.000000,-0.928232,0.289973,-2.963048,2.838805,2.824470,1.000000
2.360505,-2.759592,20.000000,0.248329,0.468961,-0.743532,1.083805,2.521737,1.000000
-2.926048,-0.706308,20.000000,-0.463849,0.052785,-0.352583,3.028282,2.217649,-1.000000
-4.956071,1.305295,20.000000,0.794755,-0.935137,-3.036440,5.416814,2.757496,1.000000
-1.485495,2.766343,20.000000,0.809452,-3.301823,-5.672480,4.952801,2.601678,1.000000
-0.182776,3.090802,20.000000,1.571263,-0.172557,-2.491398,6.173803,2.576215,1.000000
-3.823523,4.690807,20.000000,-0.019911,0.096879,-0.339677,1.773497,2.858256,1.000000
4.648169,-4.740698,20.000000,0.071669,0.027904,-0.288253,0.371284,2.880855,-1.000000
2.514982,0.641656,20.000000,-1.659528,-0.073834,-3.064945,3.186054,2.644920,1.000000
-3.640282,-0.041461,20.000000,3.000758,-4.210199,-6.182753,5.331611,2.445154,-1.000000
2.116194,-0.934000,20.000000,0.394277,-0.099561,-0.699444,6.035840,2.614966,1.000000
2.039521,-3.797520,20.000000,-10.869605,-4.690024,-13.406740,3.548940,2.418245,1.000000
-0.237096,2.906829,20.000000,3.717768,0.307488,-6.737397,0.082520,2.635917,-1.000000
