x,y,z,px,py,pz,phi,theta,charge
-3.695570,-3.647920,20.000000,0.001960,0.078417,-0.148498,1.545812,2.655615,-1.000000
-0.020455,-4.695463,20.000000,2.646211,-0.611143,-9.657048,6.056215,2.867442,1.000000
-2.411341,-0.624058,20.000000,0.546672,-0.494654,-1.259011,5.547699,2.611846,-1.000000
1.664626,-3.816892,20.000000,0.012197,-0.329026,-0.209820,4.749442,2.138164,-1.000000
4.647506,-3.744242,20.000000,2.489846,3.674379,-4.551544,0.975247,2.368767,1.000000
0.491886,-4.930088,20.000000,0.042812,-0.483154,-1.235123,4.800768,2.767385,1.000000
-1.532326,-4.557951,20.000000,2.299264,2.520196,-2.613460,0.831208,2.224512,-1.000000
4.539027,3.211033,20.000000,-6.650819,-9.347323,-20.395686,4.093972,2.629226,1.000000
-1.438115,3.365362,20.000000,0.005217,0.004562,-0.021554,0.718541,2.830489,-1.000000
-4.433140,-3.110073,20.000000,0.197372,0.331135,-0.864895,1.033290,2.722310,1.000000
3.167875,-2.133085,20.000000,0.353601,-0.609991,-0.644341,5.237735,2.311221,-1.000000
-2.791715,-0.733840,20.000000,0.657130,-3.844476,-1.990653,4.881681,2.042724,1.000000
1.456583,0.511713,20.000000,-0.188494,-0.434615,-0.905952,4.303171,2.659786,1.000000
-1.927669,4.744138,20.000000,0.269088,-0.088519,-0.471681,5.965376,2.600760,1.000000
-1.524340,3.462902,20.000000,-0.368821,0.821990,-3.072781,1.992563,2.856385,1.000000
2.586540,-1.901442,20.000000,20.323089,12.386171,-24.539315,0.547349,2.371485,-1.000000
-2.998919,-2.178447,20.000000,0.215696,-3.181761,-1.476841,4.780077,2.004487,-1.000000
1.698970,-4.005739,20.000000,2.144757,-0.906628,-3.504821,5.883249,2.555179,1.000000
-0.054365,-3.593435,20.000000,-0.180918,0.478412,-1.835881,1.932337,2.869882,-1.000000
2.096605,-2.460937,20.000000,2.368994,-0.433670,-4.982162,6.102129,2.691316,1.000000
4.980565,-3.017520,20.000000,1.202434,-1.418550,-1.598134,5.415517,2.280719,1.000000
-4.350160,-4.395335,20.000000,1.448797,-1.142795,-2.217886,5.615318,2.447647,1.000000
-4.114386,3.615469,20.000000,0.200677,0.278862,-0.696769,0.947018,2.683497,-1.000000
4.751241,1.916147,20.000000,-0.710068,-2.232598,-3.029742,4.404460,2.483367,1.000000
2.879491,1.711000,20.000000,0.345060,2.244241,-4.123602,1.418238,2.638260,1.000000
2.087243,-0.757040,20.000000,0.592066,1.239016,-7.609755,1.125024,2.963060,-1.000000
0.525282,4.242202,20.000000,-0.417728,-0.659548,-0.411840,4.147804,2.056219,1.000000
1.579587,4.655888,20.000000,-1.287675,5.869759,-16.135079,1.786750,2.785069,1.000000
-4.254580,0.692782,20.000000,-3.894223,-4.887927,-6.966799,4.039662,2.410412,1.000000
-1.256112,-4.329358,20.000000,0.089723,0.037209,-0.458751,0.393123,2.932941,1.000000
2.948109,1.222214,20.000000,-0.091344,-0.016379,-0.238350,3.319023,2.770304,-1.000000
-2.736695,0.200744,20.000000,0.607601,-0.568722,-1.552955,5.530826,2.649634,1.000000
4.263856,0.381832,20.000000,-14.689356,-17.584357,-11.352555,4.016453,2.030815,-1.000000
3.879701,3.258812,20.000000,-1.592702,-0.683379,-1.737753,3.546905,2.357529,1.000000
3.044494,-3.491342,20.000000,-0.010835,0.011529,-0.019843,2.325183,2.468488,1.000000
2.605239,-0.961129,20.000000,1.502458,-1.352276,-2.040835,5.550347,2.360980,1.000000
0.857370,1.747087,20.000000,-0.140455,0.053966,-0.241666,2.774761,2.584709,1.000000
3.110832,3.783878,20.000000,-6.985030,-12.318743,-21.046895,4.196569,2.549325,1.000000
2.385437,4.363231,20.000000,0.052384,1.079819,-3.257719,1.522322,2.821174,1.000000
0.825944,1.368039,20.000000,0.291403,0.967078,-6.844738,1.278126,2.995087,1.000000
-3.789061,-2.368888,20.000000,1.678617,-2.788269,-6.377667,5.254298,2.669734,-1.000000
-1.084891,2.057467,20.000000,0.400316,-0.017451,-0.596789,6.239620,2.550306,-1.000000
-3.907366,1.388995,20.000000,2.044359,1.887960,-1.948589,0.745647,2.181679,1.000000
-3.488180,0.269826,20.000000,-4.084696,-0.681839,-3.400976,3.306993,2.258362,1.000000
-1.285083,-3.149429,20.000000,-0.058897,-0.087622,-0.483368,4.120589,2.926550,1.000000
0.141868,-3.072991,20.000000,-1.439503,-1.119834,-4.887776,3.802731,2.784461,1.000000
-4.220234,-1.168037,20.000000,-0.408989,-0.583488,-1.756341,4.101035,2.756180,-1.000000
-3.055453,1.130463,20.000000,-3.509235,5.378474,-7.670000,2.148898,2.444521,-1.000000
3.355319,-3.845206,20.000000,1.325284,1.792895,-1.306212,0.934252,2.100758,-1.000000
-1.775434,0.193201,20.000000,0.742951,-1.010411,-2.942233,5.346413,2.738655,-1.000000
-2.770089,3.241426,20.000000,-2.654478,-2.134092,-3.548478,3.818743,2.376684,-1.000000
0.620336,3.411727,20.000000,-0.062346,0.131288,-0.746419,2.014146,2.949283,1.000000
3.403050,2.419050,20.000000,0.920341,1.765269,-5.203068,1.090207,2.776161,1.000000
-4.069714,-2.559003,20.000000,-7.209933,-32.122402,-34.614404,4.491596,2.381254,1.000000
3.180211,4.438951,20.000000,-0.864609,-0.212652,-2.076180,3.382758,2.736463,1.000000
-1.078036,1.037431,20.000000,-0.218231,-0.473350,-1.333801,4.280396,2.769052,1.000000
-4.848815,1.691023,20.000000,-2.869705,-1.038972,-2.129614,3.488960,2.180029,1.000000
1.129931,4.278253,20.000000,-0.571892,0.373235,-1.453192,2.563370,2.702283,-1.000000
-0.661250,0.464164,20.000000,0.159987,0.230487,-0.616341,0.964025,2.714406,1.000000
3.742747,3.357363,20.000000,-1.134990,12.579054,-11.965132,1.660781,2.329162,1.000000
0.146025,1.441493,20.000000,0.045575,-0.221478,-0.189289,4.915333,2.267769,1.000000
1.930087,0.438166,20.000000,2.100586,0.954628,-3.261533,0.426555,2.525892,-1.000000
3.939695,-4.273981,20.000000,-2.501183,-3.481389,-2.444401,4.089391,2.089035,-1.000000
2.092607,2.672860,20.000000,-7.018191,1.040118,-6.946892,2.994461,2.345658,1.000000
-4.307393,-4.016063,20.000000,0.104045,0.348934,-1.208822,1.281009,2.849021,1.000000
-0.393831,-4.801059,20.000000,2.431067,0.650040,-8.748680,0.261276,2.861513,1.000000
-2.811609,-3.034122,20.000000,0.249710,-0.041237,-1.078189,6.119522,2.911029,1.000000
3.761042,-1.271988,20.000000,0.196061,-0.266363,-0.225589,5.346914,2.169389,1.000000
2.315356,1.580782,20.000000,0.521624,-2.727095,-2.919300,4.901381,2.381254,-1.000000
3.742491,3.430729,20.000000,0.072362,0.043653,-0.124040,0.542810,2.543521,-1.000000
-1.511733,2.775024,20.000000,-21.618376,6.500901,-15.687799,2.849483,2.178111,1.000000
3.702903,3.077031,20.000000,0.499846,-0.807515,-0.874037,5.266657,2.314732,-1.000000
2.988479,-0.796613,20.000000,10.368937,7.304191,-10.919373,0.613693,2.281599,1.000000
-2.679033,4.079912,20.000000,-0.023490,-0.173431,-0.254754,4.577763,2.539650,-1.000000
0.698560,3.462410,20.000000,-3.643181,-0.230222,-2.868006,3.204701,2.236731,-1.000000
-3.412318,-0.503628,20.000000,0.346014,0.084846,-1.532098,0.240466,2.913119,1.000000
-0.860126,4.951817,20.000000,-0.068235,-0.013646,-0.131049,3.338967,2.653457,-1.000000
2.529853,-1.610007,20.000000,-1.003163,-1.117673,-2.383116,3.980931,2.579262,-1.000000
4.780370,2.350148,20.000000,0.424215,-0.536306,-1.725143,5.381615,2.764217,-1.000000
1.169387,-0.233884,20.000000,0.370990,-0.692085,-0.647687,5.204457,2.260488,1.000000
4.985840,-0.345291,20.000000,1.519468,-5.133409,-6.479426,5.000168,2.451055,1.000000
-0.797139,4.610879,20.000000,0.021475,0.026501,-0.166145,0.889767,2.939104,-1.000000
3.082562,-0.430542,20.000000,-0.098864,0.072194,-0.175899,2.510866,2.533587,1.000000
0.708022,-1.756470,20.000000,-0.871737,2.522738,-6.377723,1.903503,2.745236,-1.000000
0.693981,-0.313234,20.000000,1.366524,-0.009683,-3.190975,6.276100,2.736966,1.000000
-4.507584,-1.696194,20.000000,-0.421406,-0.123682,-1.454137,3.427073,2.848282,-1.000000
0.857603,0.148045,20.000000,0.204162,1.301948,-2.158919,1.415250,2.593543,1.000000
-3.829183,0.679286,20.000000,0.304706,-0.152176,-0.310183,5.820003,2.309501,-1.000000
-3.354745,-4.019473,20.000000,-3.072446,-1.399694,-3.474542,3.569063,2.370541,-1.000000
-2.518984,-4.312290,20.000000,0.438539,1.310749,-2.060145,1.247932,2.550661,1.000000
4.539789,4.208138,20.000000,-0.222135,0.134857,-0.699794,2.595972,2.786028,1.000000
3.338348,-1.452052,20.000000,1.068301,-1.351189,-0.928354,5.381395,2.065124,1.000000
4.052442,-4.024000,20.000000,-1.486968,0.770953,-1.810308,2.663276,2.395014,1.000000
3.607428,-2.309213,20.000000,0.010775,0.284747,-0.789387,1.532975,2.795173,-1.000000
-2.778000,0.369457,20.000000,-1.188028,0.576498,-1.412105,2.689810,2.389699,-1.000000
1.530163,4.639003,20.000000,-7.195634,4.498203,-8.578028,2.582900,2.361592,1.000000
3.896536,3.835626,20.000000,-0.264258,0.015032,-0.301083,3.084769,2.420439,1.000000
4.988272,4.919373,20.000000,1.674415,0.699969,-5.336714,0.395959,2.813795,1.000000
-3.113628,-3.837779,20.000000,-13.901959,2.628903,-39.241175,2.954697,2.795552,-1.000000
3.127453,1.619863,20.000000,0.212031,-0.125255,-0.390395,5.749604,2.578827,1.000000
2.500964,-3.198266,20.000000,2.370408,2.481252,-1.833664,0.808241,2.061550,1.000000
-1.464927,1.776053,20.000000,-0.308037,0.204005,-0.892344,2.556637,2.749043,-1.000000
2.385987,-0.468953,20.000000,-1.092016,0.402338,-2.018974,2.788589,2.618692,1.000000
1.900989,2.038549,20.000000,1.480710,-1.049763,-3.153744,5.666472,2.619360,-1.000000
1.673442,-0.866623,20.000000,-1.323642,2.060558,-1.919074,2.141789,2.235453,1.000000
3.376611,-3.496706,20.000000,-0.666428,-0.062739,-1.474874,3.235458,2.715540,1.000000
4.849533,2.181167,20.000000,-0.167315,-0.245437,-0.935688,4.114050,2.834198,-1.000000
0.425473,2.165734,20.000000,-0.179637,-0.229084,-1.048046,4.047386,2.870652,1.000000
3.304675,-1.069578,20.000000,1.119685,-3.931156,-36.576809,4.989865,3.030303,1.000000
1.150571,3.325987,20.000000,-2.131769,0.709466,-0.594580,2.820317,1.829508,1.000000
-4.919367,-3.462166,20.000000,0.485984,0.962161,-2.082487,1.103080,2.663951,-1.000000
-2.344629,-2.229377,20.000000,-0.273907,1.518165,-4.217140,1.749296,2.790902,1.000000
2.880676,3.628994,20.000000,3.347515,-8.100808,-7.504687,5.104250,2.278873,1.000000
-2.714512,0.553069,20.000000,-0.081032,-0.064129,-0.749008,3.811066,3.004492,-1.000000
2.529505,-0.974055,20.000000,-0.142854,0.040102,-0.317615,2.867916,2.704562,-1.000000
-2.187843,2.266986,20.000000,0.052037,0.134869,-0.357641,1.202564,2.757468,-1.000000
-2.082443,1.064669,20.000000,1.084946,0.399613,-2.892348,0.352906,2.761307,-1.000000
4.469076,-0.476990,20.000000,-0.469658,-3.604616,-3.258188,4.582825,2.301573,-1.000000
-2.999235,2.132275,20.000000,-0.904883,6.993041,-2.406952,1.699479,1.899741,1.000000
