x,y,z,px,py,pz,phi,theta,charge
-2.261088,-4.651141,20.000000,0.049265,0.098712,-0.910355,1.107887,3.020995,1.000000
3.934898,4.722149,20.000000,0.149948,0.119484,-0.614340,0.672809,2.839079,1.000000
4.726953,4.029179,20.000000,3.026513,-0.067105,-4.517037,6.261016,2.551157,-1.000000
-0.630460,-1.353970,20.000000,-0.491787,0.183338,-1.076626,2.784752,2.687999,1.000000
-2.623618,-0.007200,20.000000,0.214135,0.006552,-0.870084,0.030587,2.900171,-1.000000
-4.281016,-2.856014,20.000000,-0.037066,-0.001558,-0.060049,3.183603,2.588184,-1.000000
0.515246,1.835781,20.000000,1.784463,-3.666041,-4.216840,5.165385,2.373020,1.000000
3.150427,2.926913,20.000000,-0.018591,0.005848,-0.122673,2.836835,2.984039,1.000000
0.625834,-1.469711,20.000000,0.357893,-1.628429,-2.131743,4.928727,2.477845,1.000000
0.234942,-4.382539,20.000000,0.036831,-0.013601,-0.193484,5.929441,2.941392,1.000000
4.670863,2.898556,20.000000,0.064331,0.101129,-0.458537,1.004236,2.885925,1.000000
2.279051,1.444130,20.000000,-1.926901,-1.152310,-1.655811,3.680549,2.206250,-1.000000
3.386381,2.808775,20.000000,0.187810,-0.253957,-1.463713,5.349157,2.929059,-1.000000
2.421826,-1.327048,20.000000,1.582753,0.941886,-1.926041,0.536804,2.378546,-1.000000
0.423796,3.378276,20.000000,-0.252083,0.473938,-0.874929,2.059630,2.591273,1.000000
-2.045070,1.713153,20.000000,-0.240983,-0.499270,-1.600967,4.262700,2.808234,-1.000000
-0.519862,-0.765265,20.000000,-8.073434,-1.599530,-2.906796,3.337182,1.910301,1.000000
0.055096,0.543099,20.000000,-5.944189,-2.242863,-6.549222,3.502396,2.371382,1.000000
0.126935,-0.518841,20.000000,0.580411,-0.159943,-1.601844,6.014291,2.782082,1.000000
-0.733123,-4.768061,20.000000,0.389203,0.056741,-0.577980,0.144767,2.544072,-1.000000
0.656278,-0.458760,20.000000,-0.390309,0.567605,-1.321480,2.173179,2.661072,1.000000
2.281931,3.169746,20.000000,-4.638873,0.803665,-5.188319,2.970050,2.404694,1.000000
-1.608345,-2.620366,20.000000,0.182615,-0.288389,-0.575882,5.276881,2.606532,1.000000
2.879306,0.515946,20.000000,-2.730389,0.541764,-1.569821,2.945717,2.084286,-1.000000
-4.608229,-4.061358,20.000000,1.059157,-3.855924,-3.925106,4.980460,2.346901,1.000000
-3.385643,3.450498,20.000000,-1.049882,-2.348060,-1.981529,4.291926,2.227224,1.000000
-1.895741,-4.637207,20.000000,0.139046,0.114687,-0.249467,0.689690,2.515923,1.000000
4.421481,1.535353,20.000000,1.992210,-0.441412,-2.384129,6.065139,2.433696,1.000000
2.781077,-2.674002,20.000000,0.114182,0.677448,-0.918988,1.403818,2.499652,-1.000000
-0.064533,-1.216812,20.000000,-1.340079,2.358674,-1.782047,2.087467,2.152013,-1.000000
4.132355,-1.820728,20.000000,0.285387,-0.032728,-3.432941,6.169005,3.058110,-1.000000
-0.778151,-4.232730,20.000000,0.681310,0.736299,-4.821859,0.824168,2.936475,-1.000000
-0.327343,4.368606,20.000000,2.576202,10.187510,-10.855526,1.323110,2.372451,1.000000
2.452169,4.254214,20.000000,0.015285,-0.012714,-0.017007,5.589341,2.278435,1.000000
2.221948,0.215153,20.000000,0.174913,-0.167491,-1.819560,5.519461,3.009276,1.000000
1.060079,-3.343969,20.000000,1.118176,2.270364,-9.854124,1.113159,2.890201,1.000000
2.884889,-4.625899,20.000000,1.120153,-0.724078,-6.131008,5.709338,2.927380,1.000000
-2.066256,-2.236680,20.000000,-0.303681,0.192024,-0.154686,2.577745,1.977335,1.000000
-4.362863,4.012061,20.000000,-0.076669,-0.086668,-0.627541,3.988134,2.959249,-1.000000
3.978625,2.382287,20.000000,0.413031,0.039188,-1.015947,0.094596,2.753888,1.000000
-1.966930,2.673975,20.000000,-0.413883,0.193577,-0.925943,2.704110,2.683191,1.000000
0.546284,-2.335850,20.000000,0.051735,0.026071,-0.175511,0.466784,2.822772,1.000000
1.887488,-3.218840,20.000000,-0.730753,-0.491925,-1.838779,3.734088,2.694829,-1.000000
4.751637,2.148036,20.000000,0.059031,-0.001399,-0.090775,6.259498,2.564877,-1.000000
0.440543,-3.999736,20.000000,0.118111,-0.070850,-0.236596,5.742872,2.614409,-1.000000
3.518715,-4.803676,20.000000,0.174758,0.593762,-0.711035,1.284556,2.425326,1.000000
4.524110,0.981304,20.000000,-3.277527,-0.475116,-5.730273,3.285552,2.617548,1.000000
0.204370,4.563880,20.000000,-0.126609,0.142089,-0.918070,2.298649,2.937191,1.000000
-1.984317,3.518142,20.000000,9.016435,-0.117556,-3.863323,6.270148,1.975576,1.000000
-1.026623,-1.155583,20.000000,-0.111315,-0.132243,-0.383126,4.012705,2.717764,-1.000000
1.396952,0.753299,20.000000,-0.922298,2.134221,-2.463718,1.978705,2.385158,1.000000
0.669987,-2.345159,20.000000,0.269266,0.215673,-0.513199,0.675330,2.549744,-1.000000
2.326051,1.258434,20.000000,1.103925,-0.584671,-32.912983,5.796116,3.103656,1.000000
1.318332,3.125927,20.000000,0.029222,0.001866,-0.454056,0.063765,3.077194,1.000000
4.411476,-1.010016,20.000000,0.620823,-5.555790,-3.860168,4.823671,2.175120,-1.000000
0.372324,1.750700,20.000000,-2.775897,0.793068,-7.551596,2.863308,2.776439,1.000000
-0.668272,3.020053,20.000000,-7.661047,3.392826,-18.755177,2.724686,2.721452,1.000000
-0.612001,-2.938219,20.000000,0.675843,-0.176695,-0.837642,6.027466,2.446485,1.000000
-0.266210,-1.507165,20.000000,1.176135,0.225326,-0.983992,0.189288,2.258622,1.000000
-1.063274,-4.911121,20.000000,0.350701,-0.873908,-1.767712,5.094017,2.652133,-1.000000
3.304237,-2.132227,20.000000,-0.027960,-0.168398,-0.918435,4.547854,2.957826,-1.000000
0.975172,0.823833,20.000000,-0.631278,1.089957,-3.577231,2.095764,2.803041,1.000000
2.935722,-4.088390,20.000000,5.797632,0.123088,-9.584922,0.021228,2.597500,-1.000000
-4.803640,1.295381,20.000000,0.951624,-0.078844,-2.559681,6.200522,2.784534,-1.000000
0.484002,4.295182,20.000000,-0.435586,0.343051,-1.348162,2.474482,2.751411,1.000000
-3.645393,-3.907729,20.000000,6.698708,2.624093,-11.124793,0.373358,2.567545,1.000000
-1.350476,0.001882,20.000000,-5.096227,0.560187,-4.587383,3.032110,2.300711,-1.000000
3.424855,4.061284,20.000000,4.872983,2.914976,-14.098491,0.539088,2.758710,-1.000000
-4.374219,3.277585,20.000000,-3.103248,2.217227,-2.859310,2.521211,2.214104,-1.000000
-0.399156,-0.261082,20.000000,-0.097543,0.093514,-0.221853,2.377280,2.594517,-1.000000
-2.046794,3.882370,20.000000,0.174227,0.193921,-0.532191,0.838841,2.686100,-1.000000
0.414802,-2.181125,20.000000,1.289160,-0.062677,-1.044093,6.234605,2.250968,1.000000
-1.502595,4.061547,20.000000,-0.135157,-0.112720,-0.584432,3.836722,2.849096,-1.000000
-1.150479,3.376683,20.000000,-0.003920,-0.000348,-0.094461,3.230030,3.099954,1.000000
-4.894205,1.195322,20.000000,-1.291784,-0.738550,-2.426806,3.660965,2.591557,1.000000
-3.993401,4.847146,20.000000,-15.614470,-2.438741,-14.324170,3.296526,2.307123,-1.000000
1.748911,1.673692,20.000000,-0.386187,-0.016556,-0.487988,3.184437,2.471679,-1.000000
-3.911712,-1.077026,20.000000,-0.339841,0.554556,-1.093196,2.120587,2.604890,-1.000000
